"3915 Waste, Parings And Scrap, Of Plastics","Mali","2015","All Districts","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Mali","2015","Los Angeles, CA","3,000"
"3915 Waste, Parings And Scrap, Of Plastics","Mauritius","2015","All Districts","12,534"
"3915 Waste, Parings And Scrap, Of Plastics","Mauritius","2015","New York City, NY","12,534"
"3915 Waste, Parings And Scrap, Of Plastics","Morocco","2015","All Districts","112,053"
"3915 Waste, Parings And Scrap, Of Plastics","Namibia","2015","All Districts","15,874"
"3915 Waste, Parings And Scrap, Of Plastics","Namibia","2015","Charleston, SC","15,874"
"3915 Waste, Parings And Scrap, Of Plastics","Nigeria","2015","All Districts","788,524"
"3915 Waste, Parings And Scrap, Of Plastics","Nigeria","2015","Charleston, SC","425,930"
"3915 Waste, Parings And Scrap, Of Plastics","Nigeria","2015","New York City, NY","224,467"
"3915 Waste, Parings And Scrap, Of Plastics","Nigeria","2015","Norfolk, VA","24,897"
"3915 Waste, Parings And Scrap, Of Plastics","Nigeria","2015","Savannah, GA","102,230"
"3915 Waste, Parings And Scrap, Of Plastics","South Africa","2015","All Districts","76,931"
"3915 Waste, Parings And Scrap, Of Plastics","South Africa","2015","New York City, NY","50,512"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","All Districts","681,181,116"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","Charleston, SC","46,945,110"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","Detroit, MI","107,462"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","Houston-Galveston, TX","39,615,371"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","Los Angeles, CA","306,140,752"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","New York City, NY","72,639,033"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","Norfolk, VA","33,678,381"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","San Francisco, CA","58,472,351"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","Savannah, GA","37,601,287"
"3915 Waste, Parings And Scrap, Of Plastics","Asia","2015","Seattle, WA","37,421,117"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","All Districts","595,093"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","Charleston, SC","156,696"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","Houston-Galveston, TX","14,882"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","Los Angeles, CA","48,970"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","New York City, NY","64,712"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","Norfolk, VA","49,311"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","San Francisco, CA","23,184"
"3915 Waste, Parings And Scrap, Of Plastics","Asia Near East","2015","Savannah, GA","64,948"
"3915 Waste, Parings And Scrap, Of Plastics","Bahrain","2015","All Districts","59,329"
"3915 Waste, Parings And Scrap, Of Plastics","Bahrain","2015","Savannah, GA","59,329"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","2015","All Districts","112,981"
"3915 Waste, Parings And Scrap, Of Plastics","Israel","2015","New York City, NY","7,287"
"3915 Waste, Parings And Scrap, Of Plastics","Jordan","2015","All Districts","26,001"
"3915 Waste, Parings And Scrap, Of Plastics","Jordan","2015","Charleston, SC","11,763"
"3915 Waste, Parings And Scrap, Of Plastics","Jordan","2015","New York City, NY","10,497"
"3915 Waste, Parings And Scrap, Of Plastics","Jordan","2015","Norfolk, VA","3,741"
"3915 Waste, Parings And Scrap, Of Plastics","Kuwait","2015","All Districts","22,700"
"3915 Waste, Parings And Scrap, Of Plastics","Kuwait","2015","New York City, NY","17,600"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","2015","All Districts","54,776"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","2015","Charleston, SC","31,800"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","2015","Los Angeles, CA","13,200"
"3915 Waste, Parings And Scrap, Of Plastics","Lebanon","2015","New York City, NY","9,776"
"3915 Waste, Parings And Scrap, Of Plastics","Qatar","2015","All Districts","7,050"
"3915 Waste, Parings And Scrap, Of Plastics","Qatar","2015","New York City, NY","7,050"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2015","All Districts","84,984"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2015","Charleston, SC","18,913"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2015","Houston-Galveston, TX","14,882"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2015","Norfolk, VA","45,570"
"3915 Waste, Parings And Scrap, Of Plastics","Saudi Arabia","2015","Savannah, GA","5,619"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2015","All Districts","185,052"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2015","Charleston, SC","52,000"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2015","Los Angeles, CA","35,770"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2015","New York City, NY","12,502"
"3915 Waste, Parings And Scrap, Of Plastics","United Arab Emirates","2015","San Francisco, CA","23,184"
"3915 Waste, Parings And Scrap, Of Plastics","Yemen","2015","All Districts","42,220"
"3915 Waste, Parings And Scrap, Of Plastics","Yemen","2015","Charleston, SC","42,220"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","All Districts","58,869,177"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","Charleston, SC","3,430,151"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","Detroit, MI","20,618"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","Houston-Galveston, TX","26,446,187"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","Los Angeles, CA","505,714"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","New York City, NY","16,433,563"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","Norfolk, VA","4,405,209"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","San Francisco, CA","250,852"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","Savannah, GA","5,309,534"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","2015","Seattle, WA","26,353"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","All Districts","451,402"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","Charleston, SC","17,800"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","Houston-Galveston, TX","24,640"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","Los Angeles, CA","13,885"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","New York City, NY","266,169"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","Norfolk, VA","59,634"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","Savannah, GA","50,339"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2015","Seattle, WA","12,000"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","All Districts","58,078,751"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","Charleston, SC","3,383,851"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","Detroit, MI","20,618"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","Houston-Galveston, TX","26,396,351"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","Los Angeles, CA","480,489"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","New York City, NY","16,032,114"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","Norfolk, VA","4,312,425"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","San Francisco, CA","250,852"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","Savannah, GA","5,179,865"
"3915 Waste, Parings And Scrap, Of Plastics","India","2015","Seattle, WA","14,353"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2015","All Districts","339,024"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2015","Charleston, SC","28,500"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2015","Houston-Galveston, TX","25,196"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2015","Los Angeles, CA","11,340"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2015","New York City, NY","135,280"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2015","Norfolk, VA","33,150"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2015","Savannah, GA","79,330"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","All Districts","621,716,846"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","Charleston, SC","43,358,263"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","Detroit, MI","86,844"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","Houston-Galveston, TX","13,154,302"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","Los Angeles, CA","305,586,068"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","New York City, NY","56,140,758"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","Norfolk, VA","29,223,861"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","San Francisco, CA","58,198,315"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","Savannah, GA","32,226,805"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - Other","2015","Seattle, WA","37,394,764"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","All Districts","314,985,061"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","Charleston, SC","21,272,653"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","Detroit, MI","80,010"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","Houston-Galveston, TX","7,211,340"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","Los Angeles, CA","153,193,654"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","New York City, NY","25,890,385"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","Norfolk, VA","21,834,359"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","San Francisco, CA","31,236,722"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","Savannah, GA","15,096,765"
"3915 Waste, Parings And Scrap, Of Plastics","China","2015","Seattle, WA","15,506,880"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","All Districts","227,747,813"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","Charleston, SC","17,773,356"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","Houston-Galveston, TX","4,379,442"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","Los Angeles, CA","121,957,930"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","New York City, NY","24,762,171"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","Norfolk, VA","5,643,845"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","San Francisco, CA","16,398,712"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","Savannah, GA","11,103,054"
"3915 Waste, Parings And Scrap, Of Plastics","Hong Kong","2015","Seattle, WA","14,180,176"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","All Districts","22,994,334"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","Charleston, SC","12,450"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","Houston-Galveston, TX","24,800"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","Los Angeles, CA","8,783,230"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","New York City, NY","258,923"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","Norfolk, VA","328,000"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","San Francisco, CA","2,517,584"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","Savannah, GA","55,438"
"3915 Waste, Parings And Scrap, Of Plastics","Indonesia","2015","Seattle, WA","3,862,449"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2015","All Districts","649,634"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2015","Los Angeles, CA","303,311"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2015","New York City, NY","7,517"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2015","San Francisco, CA","50,865"
"3915 Waste, Parings And Scrap, Of Plastics","Japan","2015","Seattle, WA","38,095"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","All Districts","10,039,794"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","Charleston, SC","1,114,156"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","Houston-Galveston, TX","220,066"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","Los Angeles, CA","3,604,942"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","New York City, NY","228,198"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","Norfolk, VA","15,000"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","San Francisco, CA","224,934"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","Savannah, GA","3,968,968"
"3915 Waste, Parings And Scrap, Of Plastics","Korea, South","2015","Seattle, WA","178,258"
"3915 Waste, Parings And Scrap, Of Plastics","Macau","2015","All Districts","25,000"
"3915 Waste, Parings And Scrap, Of Plastics","Macau","2015","Savannah, GA","25,000"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","All Districts","8,751,170"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","Charleston, SC","408,868"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","Houston-Galveston, TX","251,165"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","Los Angeles, CA","3,414,024"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","New York City, NY","714,330"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","Norfolk, VA","198,212"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","San Francisco, CA","2,127,663"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","Savannah, GA","70,498"
"3915 Waste, Parings And Scrap, Of Plastics","Malaysia","2015","Seattle, WA","662,322"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","All Districts","369,985"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","Charleston, SC","24,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","Houston-Galveston, TX","71,558"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","Los Angeles, CA","152,100"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","New York City, NY","19,600"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","Norfolk, VA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","San Francisco, CA","11,043"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","Savannah, GA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Philippines","2015","Seattle, WA","8,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","All Districts","1,611,666"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","Charleston, SC","34,000"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","Houston-Galveston, TX","23,516"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","Los Angeles, CA","375,151"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","New York City, NY","105,223"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","Norfolk, VA","26,222"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","San Francisco, CA","483,096"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","Savannah, GA","183,579"
"3915 Waste, Parings And Scrap, Of Plastics","Singapore","2015","Seattle, WA","84,248"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","All Districts","17,606,336"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","Charleston, SC","736,553"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","Houston-Galveston, TX","139,764"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","Los Angeles, CA","8,373,040"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","New York City, NY","1,234,023"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","Norfolk, VA","208,196"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","San Francisco, CA","3,969,071"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","Savannah, GA","158,042"
"3915 Waste, Parings And Scrap, Of Plastics","Taiwan","2015","Seattle, WA","1,986,065"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","All Districts","1,941,375"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","Charleston, SC","21,301"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","Houston-Galveston, TX","87,520"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","Los Angeles, CA","747,029"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","New York City, NY","176,110"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","Norfolk, VA","48,801"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","San Francisco, CA","577,994"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","Savannah, GA","37,800"
"3915 Waste, Parings And Scrap, Of Plastics","Thailand","2015","Seattle, WA","95,390"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","All Districts","14,994,678"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","Charleston, SC","1,960,926"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","Detroit, MI","6,834"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","Houston-Galveston, TX","745,131"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","Los Angeles, CA","4,681,657"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","New York City, NY","2,744,278"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","Norfolk, VA","916,226"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","San Francisco, CA","600,631"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","Savannah, GA","1,522,661"
"3915 Waste, Parings And Scrap, Of Plastics","Vietnam","2015","Seattle, WA","792,881"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2015","All Districts","2,745,259"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2015","Charleston, SC","436,443"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2015","Houston-Galveston, TX","35,733"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2015","Los Angeles, CA","170,335"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2015","New York City, NY","27,625"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2015","San Francisco, CA","77,143"
"3915 Waste, Parings And Scrap, Of Plastics","Australia and Oceania","2015","Savannah, GA","1,910,872"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2015","All Districts","2,526,062"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2015","Charleston, SC","436,443"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2015","Houston-Galveston, TX","35,733"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2015","Los Angeles, CA","55,906"
"3915 Waste, Parings And Scrap, Of Plastics","Australia","2015","Savannah, GA","1,910,872"
"3915 Waste, Parings And Scrap, Of Plastics","New Zealand","2015","All Districts","134,394"
"3915 Waste, Parings And Scrap, Of Plastics","New Zealand","2015","Los Angeles, CA","106,769"
"3915 Waste, Parings And Scrap, Of Plastics","New Zealand","2015","New York City, NY","27,625"
"3915 Waste, Parings And Scrap, Of Plastics","Samoa","2015","All Districts","84,803"
"3915 Waste, Parings And Scrap, Of Plastics","Samoa","2015","Los Angeles, CA","7,660"
"3915 Waste, Parings And Scrap, Of Plastics","Samoa","2015","San Francisco, CA","77,143"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","All Districts","9,679,209"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Charleston, SC","45,090"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Detroit, MI","185,233"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Houston-Galveston, TX","2,672,389"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Los Angeles, CA","34,826"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","New York City, NY","1,232,246"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Norfolk, VA","315,936"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Ogdensburg, NY","2,809"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","San Francisco, CA","181,260"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Savannah, GA","357,290"
"3915 Waste, Parings And Scrap, Of Plastics","Europe","2015","Seattle, WA","615,000"
"3915 Waste, Parings And Scrap, Of Plastics","Austria","2015","All Districts","43,838"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2015","All Districts","1,731,724"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2015","Charleston, SC","5,705"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2015","Detroit, MI","4,720"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2015","Houston-Galveston, TX","1,084,192"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2015","Savannah, GA","5,600"
"3915 Waste, Parings And Scrap, Of Plastics","Belgium","2015","Seattle, WA","615,000"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","2015","All Districts","100,640"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","2015","Houston-Galveston, TX","22,140"
"3915 Waste, Parings And Scrap, Of Plastics","Czech Republic","2015","Los Angeles, CA","23,238"
"3915 Waste, Parings And Scrap, Of Plastics","Denmark","2015","All Districts","51,245"
"3915 Waste, Parings And Scrap, Of Plastics","Denmark","2015","New York City, NY","51,245"
"3915 Waste, Parings And Scrap, Of Plastics","Finland","2015","All Districts","6,150"
"3915 Waste, Parings And Scrap, Of Plastics","France","2015","All Districts","275,829"
"3915 Waste, Parings And Scrap, Of Plastics","France","2015","Houston-Galveston, TX","155,135"
"3915 Waste, Parings And Scrap, Of Plastics","France","2015","New York City, NY","61,331"
"3915 Waste, Parings And Scrap, Of Plastics","France","2015","Norfolk, VA","11,363"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2015","All Districts","622,228"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2015","New York City, NY","168,944"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2015","Norfolk, VA","14,830"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2015","Ogdensburg, NY","2,809"
"3915 Waste, Parings And Scrap, Of Plastics","Germany","2015","Savannah, GA","53,377"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","2015","All Districts","31,726"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","2015","New York City, NY","7,757"
"3915 Waste, Parings And Scrap, Of Plastics","Greece","2015","Savannah, GA","23,969"
"3915 Waste, Parings And Scrap, Of Plastics","Hungary","2015","All Districts","221,419"
"3915 Waste, Parings And Scrap, Of Plastics","Hungary","2015","New York City, NY","8,693"
"3915 Waste, Parings And Scrap, Of Plastics","Iceland","2015","All Districts","4,007"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","2015","All Districts","2,788,059"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","2015","Detroit, MI","19,655"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","2015","Los Angeles, CA","8,665"
"3915 Waste, Parings And Scrap, Of Plastics","Ireland","2015","New York City, NY","309,597"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2015","All Districts","440,255"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2015","Charleston, SC","10,843"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2015","Houston-Galveston, TX","5,330"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2015","New York City, NY","201,257"
"3915 Waste, Parings And Scrap, Of Plastics","Italy","2015","Savannah, GA","34,598"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2015","All Districts","461,765"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2015","Houston-Galveston, TX","81,840"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2015","New York City, NY","87,265"
"3915 Waste, Parings And Scrap, Of Plastics","Netherlands","2015","Norfolk, VA","272,193"
"3915 Waste, Parings And Scrap, Of Plastics","Norway","2015","All Districts","5,437"
