"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2018","San Francisco, CA","36,079"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2018","Savannah, GA","202,913"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","March 2018","Seattle, WA","8,000"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","All Districts","4,895,496"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","Charleston, SC","797,406"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","Houston-Galveston, TX","429,185"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","Los Angeles, CA","175,075"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","New York City, NY","2,170,200"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","Norfolk, VA","365,841"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","San Francisco, CA","219,044"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","Savannah, GA","590,679"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","April 2018","Seattle, WA","29,004"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","All Districts","5,320,172"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","Charleston, SC","844,547"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","Houston-Galveston, TX","621,605"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","Los Angeles, CA","125,710"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","New York City, NY","2,379,171"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","Norfolk, VA","492,616"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","San Francisco, CA","115,384"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","Savannah, GA","474,969"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","May 2018","Seattle, WA","14,992"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","All Districts","4,267,739"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","Charleston, SC","658,109"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","Houston-Galveston, TX","632,271"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","Los Angeles, CA","63,411"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","New York City, NY","1,959,266"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","Norfolk, VA","501,646"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","San Francisco, CA","21,500"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","Savannah, GA","252,631"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","June 2018","Seattle, WA","13,996"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","All Districts","4,606,413"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","Charleston, SC","596,738"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","Detroit, MI","7,162"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","Houston-Galveston, TX","781,777"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","Los Angeles, CA","14,905"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","New York City, NY","2,300,440"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","Norfolk, VA","520,469"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","San Francisco, CA","23,959"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","Savannah, GA","212,365"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","July 2018","Seattle, WA","35,772"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","All Districts","4,796,103"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","Charleston, SC","521,889"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","Detroit, MI","5,739"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","Houston-Galveston, TX","1,071,792"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","Los Angeles, CA","58,807"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","New York City, NY","1,937,106"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","Norfolk, VA","797,983"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","San Francisco, CA","102,552"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","August 2018","Savannah, GA","243,252"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","All Districts","3,536,026"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","Charleston, SC","378,334"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","Detroit, MI","15,784"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","Houston-Galveston, TX","659,355"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","Los Angeles, CA","37,719"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","New York City, NY","1,389,023"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","Norfolk, VA","543,388"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","San Francisco, CA","102,686"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","Savannah, GA","310,224"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","September 2018","Seattle, WA","14,723"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","All Districts","3,838,223"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","Charleston, SC","296,978"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","Houston-Galveston, TX","702,316"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","Los Angeles, CA","180,598"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","New York City, NY","1,546,987"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","Norfolk, VA","515,765"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","San Francisco, CA","53,194"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","Savannah, GA","402,971"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","October 2018","Seattle, WA","54,316"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","All Districts","4,313,681"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","Charleston, SC","382,239"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","Houston-Galveston, TX","1,275,197"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","Los Angeles, CA","119,454"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","New York City, NY","1,505,381"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","Norfolk, VA","501,149"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","San Francisco, CA","15,502"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","Savannah, GA","444,358"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","November 2018","Seattle, WA","9,483"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","All Districts","3,717,378"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","Charleston, SC","441,805"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","Houston-Galveston, TX","642,468"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","Los Angeles, CA","110,157"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","New York City, NY","1,514,905"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","Norfolk, VA","429,205"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","San Francisco, CA","44,680"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","Savannah, GA","360,319"
"3915 Waste, Parings And Scrap, Of Plastics","Asia - South","December 2018","Seattle, WA","70,000"
"3915 Waste, Parings And Scrap, Of Plastics","Afghanistan","2018","All Districts","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Afghanistan","2018","San Francisco, CA","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Afghanistan","May 2018","All Districts","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Afghanistan","May 2018","San Francisco, CA","6,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","All Districts","1,113,688"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","Charleston, SC","125,941"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","Detroit, MI","28,685"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","Los Angeles, CA","248,001"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","New York City, NY","424,465"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","Norfolk, VA","167,391"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","San Francisco, CA","42,625"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","Savannah, GA","26,805"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","2018","Seattle, WA","27,349"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","January 2018","All Districts","60,574"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","January 2018","Charleston, SC","20,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","January 2018","Los Angeles, CA","15,746"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","January 2018","New York City, NY","6,517"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","January 2018","Norfolk, VA","18,311"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","February 2018","All Districts","63,135"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","February 2018","Charleston, SC","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","February 2018","Los Angeles, CA","23,511"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","February 2018","Norfolk, VA","23,302"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","February 2018","Seattle, WA","3,322"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","March 2018","All Districts","130,439"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","March 2018","Los Angeles, CA","34,400"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","March 2018","New York City, NY","21,504"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","March 2018","Norfolk, VA","74,535"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","April 2018","All Districts","124,001"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","April 2018","Charleston, SC","18,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","April 2018","Los Angeles, CA","54,949"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","April 2018","New York City, NY","27,492"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","April 2018","Norfolk, VA","3,560"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","April 2018","Savannah, GA","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","May 2018","All Districts","77,126"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","May 2018","Charleston, SC","20,941"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","May 2018","New York City, NY","39,903"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","May 2018","Norfolk, VA","16,282"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","June 2018","All Districts","64,365"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","June 2018","Charleston, SC","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","June 2018","Los Angeles, CA","30,865"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","June 2018","New York City, NY","22,500"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","July 2018","All Districts","73,384"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","July 2018","Charleston, SC","14,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","July 2018","Detroit, MI","7,162"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","July 2018","New York City, NY","24,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","July 2018","Norfolk, VA","15,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","July 2018","Seattle, WA","13,222"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","August 2018","All Districts","79,539"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","August 2018","Charleston, SC","12,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","August 2018","Detroit, MI","5,739"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","August 2018","New York City, NY","56,800"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","August 2018","Norfolk, VA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","September 2018","All Districts","73,765"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","September 2018","Charleston, SC","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","September 2018","Detroit, MI","15,784"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","September 2018","Los Angeles, CA","6,137"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","September 2018","New York City, NY","3,990"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","September 2018","San Francisco, CA","27,049"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","September 2018","Savannah, GA","7,805"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","October 2018","All Districts","219,222"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","October 2018","Los Angeles, CA","44,621"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","October 2018","New York City, NY","139,220"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","October 2018","San Francisco, CA","15,576"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","October 2018","Savannah, GA","9,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","October 2018","Seattle, WA","10,805"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","November 2018","All Districts","86,180"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","November 2018","Charleston, SC","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","November 2018","Los Angeles, CA","14,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","November 2018","New York City, NY","44,353"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","November 2018","Norfolk, VA","11,401"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","December 2018","All Districts","61,958"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","December 2018","Los Angeles, CA","23,772"
"3915 Waste, Parings And Scrap, Of Plastics","Bangladesh","December 2018","New York City, NY","38,186"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","All Districts","50,073,826"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","Charleston, SC","6,910,489"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","Houston-Galveston, TX","10,183,169"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","Los Angeles, CA","900,439"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","New York City, NY","20,354,609"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","Norfolk, VA","5,328,636"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","San Francisco, CA","801,499"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","Savannah, GA","4,076,764"
"3915 Waste, Parings And Scrap, Of Plastics","India","2018","Seattle, WA","122,253"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","All Districts","3,523,862"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","Charleston, SC","489,933"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","Houston-Galveston, TX","886,081"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","Los Angeles, CA","52,005"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","New York City, NY","1,486,903"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","Norfolk, VA","291,876"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","San Francisco, CA","14,732"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","Savannah, GA","241,905"
"3915 Waste, Parings And Scrap, Of Plastics","India","January 2018","Seattle, WA","3,230"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","All Districts","3,758,455"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","Charleston, SC","883,860"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","Houston-Galveston, TX","684,353"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","Los Angeles, CA","42,478"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","New York City, NY","1,177,899"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","Norfolk, VA","286,017"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","San Francisco, CA","136,034"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","Savannah, GA","376,983"
"3915 Waste, Parings And Scrap, Of Plastics","India","February 2018","Seattle, WA","11,872"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","All Districts","5,368,395"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","Charleston, SC","873,110"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","Houston-Galveston, TX","1,911,769"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","Los Angeles, CA","145,844"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","New York City, NY","1,670,179"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","Norfolk, VA","360,988"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","San Francisco, CA","23,457"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","Savannah, GA","202,913"
"3915 Waste, Parings And Scrap, Of Plastics","India","March 2018","Seattle, WA","8,000"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","All Districts","4,657,650"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","Charleston, SC","754,406"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","Houston-Galveston, TX","429,185"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","Los Angeles, CA","98,126"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","New York City, NY","2,106,608"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","Norfolk, VA","354,781"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","San Francisco, CA","206,444"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","Savannah, GA","580,679"
"3915 Waste, Parings And Scrap, Of Plastics","India","April 2018","Seattle, WA","18,359"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","All Districts","5,052,961"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","Charleston, SC","810,622"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","Houston-Galveston, TX","551,605"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","Los Angeles, CA","106,260"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","New York City, NY","2,285,118"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","Norfolk, VA","463,929"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","San Francisco, CA","109,384"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","Savannah, GA","464,969"
"3915 Waste, Parings And Scrap, Of Plastics","India","May 2018","Seattle, WA","9,896"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","All Districts","4,110,828"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","Charleston, SC","636,109"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","Houston-Galveston, TX","632,271"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","Los Angeles, CA","29,266"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","New York City, NY","1,873,663"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","Norfolk, VA","501,646"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","San Francisco, CA","21,500"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","Savannah, GA","252,631"
"3915 Waste, Parings And Scrap, Of Plastics","India","June 2018","Seattle, WA","4,833"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","All Districts","4,438,807"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","Charleston, SC","545,738"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","Houston-Galveston, TX","781,777"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","Los Angeles, CA","14,905"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","New York City, NY","2,242,940"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","Norfolk, VA","487,046"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","San Francisco, CA","23,959"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","Savannah, GA","212,365"
"3915 Waste, Parings And Scrap, Of Plastics","India","July 2018","Seattle, WA","17,251"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","All Districts","4,567,660"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","Charleston, SC","483,889"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","Houston-Galveston, TX","1,031,792"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","Los Angeles, CA","58,807"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","New York City, NY","1,853,402"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","Norfolk, VA","746,483"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","San Francisco, CA","102,552"
"3915 Waste, Parings And Scrap, Of Plastics","India","August 2018","Savannah, GA","243,252"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","All Districts","3,415,611"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","Charleston, SC","365,334"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","Houston-Galveston, TX","659,355"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","Los Angeles, CA","31,582"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","New York City, NY","1,343,383"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","Norfolk, VA","538,388"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","San Francisco, CA","75,637"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","Savannah, GA","302,419"
"3915 Waste, Parings And Scrap, Of Plastics","India","September 2018","Seattle, WA","14,723"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","All Districts","3,526,155"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","Charleston, SC","274,654"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","Houston-Galveston, TX","697,316"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","Los Angeles, CA","135,977"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","New York City, NY","1,388,267"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","Norfolk, VA","499,165"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","San Francisco, CA","27,618"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","Savannah, GA","393,971"
"3915 Waste, Parings And Scrap, Of Plastics","India","October 2018","Seattle, WA","24,089"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","All Districts","4,154,135"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","Charleston, SC","368,239"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","Houston-Galveston, TX","1,275,197"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","Los Angeles, CA","98,804"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","New York City, NY","1,461,028"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","Norfolk, VA","436,515"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","San Francisco, CA","15,502"
"3915 Waste, Parings And Scrap, Of Plastics","India","November 2018","Savannah, GA","444,358"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","All Districts","3,499,307"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","Charleston, SC","424,595"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","Houston-Galveston, TX","642,468"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","Los Angeles, CA","86,385"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","New York City, NY","1,465,219"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","Norfolk, VA","361,802"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","San Francisco, CA","44,680"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","Savannah, GA","360,319"
"3915 Waste, Parings And Scrap, Of Plastics","India","December 2018","Seattle, WA","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","All Districts","1,503,269"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","Charleston, SC","394,014"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","Houston-Galveston, TX","221,551"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","Los Angeles, CA","47,337"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","New York City, NY","375,007"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","Norfolk, VA","230,564"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","San Francisco, CA","39,337"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","Savannah, GA","41,322"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","2018","Seattle, WA","129,637"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","January 2018","All Districts","245,089"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","January 2018","Charleston, SC","202,100"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","January 2018","New York City, NY","32,500"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","January 2018","Savannah, GA","7,000"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","January 2018","Seattle, WA","3,489"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","All Districts","138,238"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","Charleston, SC","16,217"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","Houston-Galveston, TX","68,547"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","Los Angeles, CA","7,847"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","New York City, NY","6,650"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","Norfolk, VA","3,500"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","San Francisco, CA","4,115"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","Savannah, GA","24,322"
"3915 Waste, Parings And Scrap, Of Plastics","Pakistan","February 2018","Seattle, WA","7,040"
